id,question,version,time_elapsed,proof,score,pilot,order,questionText,reasoning,cues,steps,reasonCorrect,understanding,misconception
pC,qID-1,B,13.274,P4,1.0,1,0,,,,,,,
pC,qID-0,B,106.529,S1_IN3,1.0,1,1,,,,,,,
pC,qID-11,B,13.393,S1_IN3,1.0,1,1,,,,,,,
pC,qID-12,B,45.347,S1_IN3,1.0,1,1,,,,,,,
pC,qID-13,B,5.166,S1_IN3,0.0,1,1,,,,,,,
pC,qID-3,B,22.369,S1_IN3,1.0,1,1,,,,,,,
pC,qID-0,B,53.448,S1_C1,1.0,1,2,,,,,,,
pC,qID-11,B,3.03,S1_C1,3.0,1,2,,,,,,,
pC,qID-3,B,21.718,S1_C1,1.0,1,2,,,,,,,
pC,qID-2,B,26.031,S1_C1,1.0,1,2,,,,,,,
pC,qID-0,B,36.288,S1_IN1,1.0,1,3,,,,,,,
pC,qID-11,B,8.063,S1_IN1,0.0,1,3,,,,,,,
pC,qID-2,B,15.476,S1_IN1,1.0,1,3,,,,,,,
pC,qID-3,B,14.793,S1_IN1,0.0,1,3,,,,,,,
pC,qID-0,B,56.074,S1_IN2,1.0,1,4,,,,,,,
pC,qID-11,B,2.293,S1_IN2,1.0,1,4,,,,,,,
pC,qID-12,B,5.798,S1_IN2,1.0,1,4,,,,,,,
pC,qID-13,B,10.571,S1_IN2,0.0,1,4,,,,,,,
pC,qID-2,B,9.629,S1_IN2,1.0,1,4,,,,,,,
pC,qID-1,B,15.416,S1_IN2,1.0,1,4,,,,,,,
pC,qID-0,B,99.624,S1_C2,1.0,1,5,,,,,,,
pC,qID-11,B,39.627,S1_C2,3.0,1,5,,,,,,,
pC,qID-3,B,24.969,S1_C2,1.0,1,5,,,,,,,
pC,qID-4,B,13.986,S1_C2,1.0,1,5,,,,,,,
pC,qID-11,B,125.023,S2_IN1,1.0,1,6,,,,,,,
pC,qID-12,B,9.418,S2_IN1,0.0,1,6,,,,,,,
pC,qID-13,B,36.511,S2_IN1,0.0,1,6,,,,,,,
pC,qID-2,B,7.8,S2_IN1,1.0,1,6,,,,,,,
pC,qID-0,B,121.875,S2_IN1,1.0,1,6,,,,,,,
pC,qID-0,B,9.694,S2_C2,1.0,1,7,,,,,,,
pC,qID-11,B,1.448,S2_C2,3.0,1,7,,,,,,,
pC,qID-1,B,32.259,S2_C2,1.0,1,7,,,,,,,
pC,qID-2,B,13.999,S2_C2,1.0,1,7,,,,,,,
pC,qID-0,B,94.068,S2_IN2,1.0,1,8,,,,,,,
pC,qID-11,B,2.157,S2_IN2,0.0,1,8,,,,,,,
pC,qID-2,B,26.398,S2_IN2,1.0,1,8,,,,,,,
pC,qID-1,B,19.211,S2_IN2,1.0,1,8,,,,,,,
pD,qID-2,B,122.479,P1,1.0,1,0,,,,,,,
pD,qID-1,B,24.898,P1,1.0,1,0,,,,,,,
pD,qID-3,B,26.584,P1,1.0,1,0,,,,,,,
pD,qID-1,B,35.719,P2,1.0,1,0,,,,,,,
pD,qID-3,B,12.604,P2,1.0,1,0,,,,,,,
pD,qID-2,B,23.762,P2,1.0,1,0,,,,,,,
pD,qID-1,B,32.551,P4,1.0,1,0,,,,,,,
pD,qID-13,B,32.105,P4,1.0,1,0,,,,,,,
pD,qID-12,B,44.087,P4,1.0,1,0,,,,,,,
pD,qID-11,B,26.849,P4,1.0,1,0,,,,,,,
pD,qID-1,B,13.717,P3,1.0,1,0,,,,,,,
pD,qID-1,B,28.617,P7,1.0,1,0,,,,,,,
pD,qID-1,B,16.501,P5,1.0,1,0,,,,,,,
pD,qID-1,B,14.87,P6,1.0,1,0,,,,,,,
pD,qID-0,A,106.013,S1_IN1,1.0,1,1,,,,,,,
pD,qID-11,A,43.419,S1_IN1,1.0,1,1,,,,,,,
pD,qID-12,A,12.684,S1_IN1,1.0,1,1,,,,,,,
pD,qID-13,A,97.619,S1_IN1,1.0,1,1,,,,,,,
pD,qID-3,A,13.611,S1_IN1,1.0,1,1,,,,,,,
pD,qID-2,A,17.017,S1_IN1,1.0,1,1,,,,,,,
pD,qID-0,A,97.7,S1_C1,1.0,1,2,,,,,,,
pD,qID-11,A,7.669,S1_C1,3.0,1,2,,,,,,,
pD,qID-3,A,34.519,S1_C1,1.0,1,2,,,,,,,
pD,qID-2,A,26.712,S1_C1,1.0,1,2,,,,,,,
pD,qID-0,A,51.573,S1_IN2,1.0,1,3,,,,,,,
pD,qID-11,A,5.0,S1_IN2,1.0,1,3,,,,,,,
pD,qID-12,A,21.03,S1_IN2,1.0,1,3,,,,,,,
pD,qID-13,A,132.502,S1_IN2,0.0,1,3,,,,,,,
pD,qID-1,A,20.18,S1_IN2,1.0,1,3,,,,,,,
pD,qID-2,A,21.319,S1_IN2,1.0,1,3,,,,,,,
pD,qID-0,A,47.565,S1_IN3,1.0,1,4,,,,,,,
pD,qID-11,A,6.865,S1_IN3,0.0,1,4,,,,,,,
pD,qID-3,A,29.899,S1_IN3,1.0,1,4,,,,,,,
pD,qID-0,A,61.154,S1_C2,1.0,1,5,,,,,,,
pD,qID-11,A,1.998,S1_C2,3.0,1,5,,,,,,,
pD,qID-3,A,25.106,S1_C2,1.0,1,5,,,,,,,
pD,qID-4,A,19.192,S1_C2,1.0,1,5,,,,,,,
pD,qID-0,A,55.105,S2_C2,1.0,1,6,,,,,,,
pD,qID-11,A,2.465,S2_C2,3.0,1,6,,,,,,,
pD,qID-2,A,32.597,S2_C2,1.0,1,6,,,,,,,
pD,qID-1,A,15.785,S2_C2,1.0,1,6,,,,,,,
pD,qID-0,A,80.768,S2_IN1,1.0,1,7,,,,,,,
pD,qID-11,A,3.348,S2_IN1,1.0,1,7,,,,,,,
pD,qID-12,A,17.303,S2_IN1,1.0,1,7,,,,,,,
pD,qID-13,A,69.662,S2_IN1,1.0,1,7,,,,,,,
pD,qID-2,A,21.019,S2_IN1,1.0,1,7,,,,,,,
pD,qID-0,A,81.331,S2_IN2,1.0,1,8,,,,,,,
pD,qID-11,A,3.367,S2_IN2,1.0,1,8,,,,,,,
pD,qID-12,A,6.219,S2_IN2,1.0,1,8,,,,,,,
pD,qID-13,A,25.218,S2_IN2,1.0,1,8,,,,,,,
pD,qID-2,A,42.416,S2_IN2,1.0,1,8,,,,,,,
pD,qID-1,A,45.73,S2_IN2,1.0,1,8,,,,,,,
capybara,qID-1,B,114.404,P1,1.0,0,0,,,,,,,
capybara,qID-2,B,9.907,P1,1.0,0,0,,,,,,,
capybara,qID-3,B,10.704,P1,1.0,0,0,,,,,,,
capybara,qID-1,B,14.394,P2,1.0,0,0,,,,,,,
capybara,qID-3,B,9.466,P2,1.0,0,0,,,,,,,
capybara,qID-2,B,13.493,P2,1.0,0,0,,,,,,,
capybara,qID-1,B,24.629,P7,0.0,0,0,,,,,,,
capybara,qID-12,B,7.763,P7,1.0,0,0,,,,,,,
capybara,qID-13,B,4.472,P7,0.0,0,0,,,,,,,
capybara,qID-11,B,28.425,P7,0.0,0,0,,,,,,,
capybara,qID-1,B,7.777,P3,1.0,0,0,,,,,,,
capybara,qID-1,B,4.32,P4,1.0,0,0,,,,,,,
capybara,qID-1,B,5.407,P6,1.0,0,0,,,,,,,
capybara,qID-1,B,12.459,P5,1.0,0,0,,,,,,,
capybara,qID-0,B,140.59,S1_C2,1.0,0,1,,,,,,,
capybara,qID-11,B,15.489,S1_C2,3.0,0,1,Is there a mistake? [11],think it all makes sense,"all proof text, construction",,right,geometric,
capybara,qID-3,B,23.139,S1_C2,1.0,0,1,enough info...Congruent Adjacent Angles at step 5? [3],yes bc lines are perpendicular,"construction, all proof text",,right,geometric,
capybara,qID-4,B,13.403,S1_C2,1.0,0,1,enough info...ASA at step 7? [4],all reqs for ASA met at that point,"construction, earlier proof steps (text)",,right,geometric,
capybara,qID-0,B,112.015,S1_C1,1.0,0,2,,,,,,,
capybara,qID-11,B,37.781,S1_C1,3.0,0,2,Is there a mistake? [11],checks over proof 1 step at a time,"reason definition, construction, all proof text",,right,geometric,
capybara,qID-2,B,31.241,S1_C1,1.0,0,2,enough info...Vertical Angles Theorem (step 4) bw steps 1 and 2? [2],thinks so because the picture of construction and vertical angles theorem look about the same,"construction, reason def (illustration), reason definition",,right,geometric,
capybara,qID-3,B,22.629,S1_C1,1.0,0,2,enough info...SAS Triangle Congruence (step 5) bw steps 3 and 4? [3],need vertical angles to prove SAS,,,right,geometric,
capybara,qID-0,B,33.34,S1_IN2,1.0,0,3,,,,,,,
capybara,qID-11,B,7.742,S1_IN2,0.0,0,3,Is there a mistake? [11],"confidently thought the proof was right, didn't check over the reasons used","statement text, construction",,wrong,geometric,
capybara,qID-2,B,32.951,S1_IN2,1.0,0,3,conclude KL congruent to KM? [2],"not the same segments, different # ticks","construction, tick marks",,right,"geometric, direct lookup",
capybara,qID-1,B,38.969,S1_IN2,1.0,0,3,enough info...Reflexive Property (step 4) bw steps 1 and 2? [1],yes because lines are congruent to themselves,"reason definition, earlier proof steps (text)",,right,geometric,
capybara,qID-0,B,62.817,S1_IN3,1.0,0,4,,,,,,,
capybara,qID-11,B,37.255,S1_IN3,0.0,0,4,Is there a mistake? [11],"thought quad == rectangle, didn't catch that right angles were not necessarily congruent","construction, tick marks, all proof text",,wrong,geometric,
capybara,qID-3,B,16.806,S1_IN3,1.0,0,4,conclude KN congruent to ML? [3],yes because construction/given says so,"tick marks, construction, given",,right,"geometric, direct lookup",
capybara,qID-0,B,60.59,S1_IN1,1.0,0,5,,,,,,,
capybara,qID-11,B,18.316,S1_IN1,1.0,0,5,Is there a mistake? [11],recognized SAS was an odd choice and that DB=DB wasn't stated,,,right,geometric,
capybara,qID-12,B,8.761,S1_IN1,1.0,0,5,Which step is wrong? [12],step 4 bc SAS,,,right,geometric,
capybara,qID-13,B,9.262,S1_IN1,0.0,0,5,Describe reasoning [13],thought that SSA should be used,,,wrong,geometric,SSA not triangle congruence theorem
capybara,qID-3,B,73.42,S1_IN1,1.0,0,5, conclude <DBA congruent to <BCD? [3],angles not necessarily congruent,"tick marks, construction",,right,"geometric, direct lookup",
capybara,qID-2,B,27.758,S1_IN1,1.0,0,5,conclude BA congruent to CB? [2],different # of ticks,"tick marks, construction",,right,"geometric, direct lookup",
capybara,qID-0,B,93.685,S2_IN2,1.0,0,6,,,,,,,
capybara,qID-11,B,39.541,S2_IN2,0.0,0,6,Is there a mistake? [11],"thought <Y=<X instead of <Y=<W would be the normal thing to do. without tick marks thought that the visual squareness of the construction meant that an exception could be made. ""don't like it, but I don't see why it would be wrong""","construction, all proof text",,wrong,geometric,was mislead by the visual appearance of the construction (everything looks congruent)
capybara,qID-2,B,23.237,S2_IN2,0.0,0,6,conclude <MYZ congruent to <MWX? [2],because the proof says so,statement text,,wrong,"geometric, direct lookup",
capybara,qID-1,B,101.553,S2_IN2,0.0,0,6,enough info...Alternate Interior Angles (Converse) (step 8) bw steps 2 and 3? [1],thinks it would still work knowing just the midpoints,"earlier proof steps (text), construction",,wrong,geometric,
capybara,qID-0,B,116.593,S2_IN1,1.0,0,7,,,,,,,
capybara,qID-11,B,49.98,S2_IN1,0.0,0,7,Is there a mistake? [11],didn't realize that step 8 didn't originate from triangles that were already demonstrated to be congruent,"construction, all proof text",,wrong,geometric,
capybara,qID-2,B,21.647,S2_IN1,0.0,0,7,conclude tLNU congruent to tUQL? [2],because ASA has already been used there's beforehand there's enough information,"earlier proof steps (text), construction",,wrong,geometric,confused about which triangles had been proven congruent by ASA
capybara,qID-0,B,78.783,S2_C2,1.0,0,8,,,,,,,
capybara,qID-11,B,1.16,S2_C2,3.0,0,8,Is there a mistake? [11],proof matched expectations of how they would approach the proof themselves,,,right,geometric,
capybara,qID-1,B,20.133,S2_C2,1.0,0,8,enough info...SAS Triangle Congruence (step 9) bw steps 7 and 8? [1],need that AB=BC before using SAS,earlier proof steps (text),,right,geometric,
capybara,qID-2,B,43.001,S2_C2,1.0,0,8,conclude <BAF congruent to <DCB? [2],they're different angles,"construction, tick marks",,right,"geometric, direct lookup",
hedgehog,qID-2,B,105.07,P1,1.0,0,0,,,,,,,
hedgehog,qID-1,B,12.212,P1,1.0,0,0,,,,,,,
hedgehog,qID-3,B,12.209,P1,1.0,0,0,,,,,,,
hedgehog,qID-3,B,7.989,P2,1.0,0,0,,,,,,,
hedgehog,qID-2,B,12.106,P2,1.0,0,0,,,,,,,
hedgehog,qID-1,B,6.727,P2,1.0,0,0,,,,,,,
hedgehog,qID-1,B,13.401,P3,1.0,0,0,,,,,,,
hedgehog,qID-13,B,11.199,P3,1.0,0,0,,,,,,,
hedgehog,qID-11,B,45.932,P3,0.0,0,0,,,,,,,
hedgehog,qID-12,B,3.075,P3,0.0,0,0,,,,,,,
hedgehog,qID-1,B,11.486,P7,0.0,0,0,,,,,,,
hedgehog,qID-1,B,9.506,P4,1.0,0,0,,,,,,,
hedgehog,qID-1,B,8.777,P6,1.0,0,0,,,,,,,
hedgehog,qID-1,B,8.767,P5,1.0,0,0,,,,,,,
hedgehog,qID-0,A,62.025,S1_IN1,1.0,0,1,,,,,,,
hedgehog,qID-11,A,27.844,S1_IN1,1.0,0,1,Is there a mistake? [11],"yes, SAS is wrong","construction, all proof text, inconsistency",step 4,right,"geometric, direct lookup",
hedgehog,qID-12,A,6.112,S1_IN1,1.0,0,1,Which step is wrong? [12],step 4 bc SAS is wrong,"inconsistency, relies on, construction",step 4,,,
hedgehog,qID-13,A,11.888,S1_IN1,0.0,0,1,Describe reasoning [13],thinks rows 4 and 5 should be switched,"tick marks, construction","step 4, step 5",wrong,geometric,sees that the angles they wanted to use for SAS are established in step 5 w/o noticing dependency on step 4
hedgehog,qID-3,A,47.715,S1_IN1,0.0,0,1, conclude <DBA congruent to <BCD? [3],"yes, misread the angles","tick marks, construction",step 5,wrong,"geometric, direct lookup",
hedgehog,qID-2,A,11.708,S1_IN1,1.0,0,1,conclude BA congruent to CB? [2],different ticks,"tick marks, construction",step 5,right,"geometric, direct lookup",
hedgehog,qID-0,A,4.018,S1_IN2,1.0,0,2,,,,,,,
hedgehog,qID-11,A,61.96,S1_IN2,1.0,0,2,Is there a mistake? [11],"yes, step 5 is wrong","inconsistency, construction, all proof text","step 4, step 5",right,"geometric, direct lookup",
hedgehog,qID-12,A,4.067,S1_IN2,1.0,0,2,Which step is wrong? [12],step 5 bc not enough information for AAS,"inconsistency, construction, tick marks",step 5,right,"geometric, direct lookup",
hedgehog,qID-13,A,23.525,S1_IN2,0.0,0,2,Describe reasoning [13],thinks SSA would be the right fix,"construction, tick marks",step 5,wrong,geometric,SSA not a valid triangle congruence theorem
hedgehog,qID-2,A,11.872,S1_IN2,1.0,0,2,conclude KL congruent to KM? [2],different ticks,"construction, tick marks",step 5,right,"geometric, direct lookup",
hedgehog,qID-1,A,31.969,S1_IN2,1.0,0,2,enough info...Reflexive Property (step 4) bw steps 1 and 2? [1],reflexive can go anywhere,earlier proof steps (text),step 5,right,geometric,
hedgehog,qID-0,A,6.065,S1_C1,1.0,0,3,,,,,,,
hedgehog,qID-11,A,63.404,S1_C1,3.0,0,3,Is there a mistake? [11],no issues,,,,,
hedgehog,qID-3,A,17.025,S1_C1,1.0,0,3,enough info...SAS Triangle Congruence (step 5) bw steps 3 and 4? [3],needs vertical angles to apply SAS,"earlier proof steps (text), relies on",step 5,right,"geometric, direct lookup",
hedgehog,qID-2,A,16.076,S1_C1,1.0,0,3,enough info...Vertical Angles Theorem (step 4) bw steps 1 and 2? [2],vertical angles can be applied after intersecting lines,earlier proof steps (text),step 1,right,geometric,
hedgehog,qID-0,A,52.506,S1_C2,1.0,0,4,,,,,,,
hedgehog,qID-11,A,4.221,S1_C2,3.0,0,4,Is there a mistake? [11],no issues,"construction, all proof text",,right,geometric,
hedgehog,qID-4,A,10.308,S1_C2,1.0,0,4,enough info...ASA at step 7? [4],yes bc reqs for ASA are met,"relies on, earlier proof steps (text)",step 7,right,"geometric, direct lookup",
hedgehog,qID-3,A,8.721,S1_C2,1.0,0,4,enough info...Congruent Adjacent Angles at step 5? [3],yes bc relies on parallel lines,"relies on, earlier proof steps (text)",step 5,right,"geometric, direct lookup",
hedgehog,qID-0,A,48.935,S1_IN3,1.0,0,5,,,,,,,
hedgehog,qID-11,A,3.265,S1_IN3,1.0,0,5,Is there a mistake? [11],yes bc quad != rect,"inconsistency, tick marks, construction","step 6, step 4",right,"geometric, direct lookup",
hedgehog,qID-12,A,4.566,S1_IN3,1.0,0,5,Which step is wrong? [12],step 4 bc quadrilateral is 4 sides and 2 angles might not necessarily be equal,inconsistency,step 4,,,
hedgehog,qID-13,A,52.18,S1_IN3,1.0,0,5,Describe reasoning [13],cannot be fixed,,"step 6, step 4",right,geometric,
hedgehog,qID-3,A,9.052,S1_IN3,1.0,0,5,conclude KN congruent to ML? [3],yes bc given,tick marks,step 4,right,"geometric, direct lookup",
hedgehog,qID-0,A,57.099,S2_C2,1.0,0,6,,,,,,,
hedgehog,qID-11,A,1.682,S2_C2,3.0,0,6,Is there a mistake? [11],no issues,"construction, all proof text, relies on",,right,geometric,
hedgehog,qID-2,A,22.928,S2_C2,1.0,0,6,conclude <BAF congruent to <DCB? [2],no bc different angles,"construction, tick marks",step 10,right,"geometric, direct lookup",
hedgehog,qID-1,A,10.305,S2_C2,1.0,0,6,enough info...SAS Triangle Congruence (step 9) bw steps 7 and 8? [1],no bc information is not yet established,"relies on, earlier proof steps (text), tick marks, construction","step 9, step 7, step 8",right,"geometric, direct lookup",
hedgehog,qID-0,A,76.669,S2_IN1,1.0,0,7,,,,,,,
hedgehog,qID-11,A,1.485,S2_IN1,1.0,0,7,Is there a mistake? [11],"yes, bc missing requirement for triangle congruence","construction, tick marks, all proof text",step 7,wrong,geometric,
hedgehog,qID-12,A,3.809,S2_IN1,0.0,0,7,Which step is wrong? [12],"step 7, doesn't think SLP=SUP could be established without more information","construction, tick marks",step 7,wrong,geometric,
hedgehog,qID-13,A,25.787,S2_IN1,0.0,0,7,Describe reasoning [13],missing a side NP=QP to make ASA work,"construction, tick marks",step 7,wrong,geometric,lost track of what was being used to prove ASA
hedgehog,qID-2,A,14.414,S2_IN1,0.0,0,7,conclude tLNU congruent to tUQL? [2],misread LNU and UQL as NLU and QUL and thought they were angles instead of triangles,"construction, tick marks",step 7,wrong,"geometric, direct lookup",located the wrong objects on construction
hedgehog,qID-0,A,31.944,S2_IN2,1.0,0,8,,,,,,,
hedgehog,qID-11,A,41.682,S2_IN2,1.0,0,8,Is there a mistake? [11],"yes, bc missing requirement for step 8","reason definition, inconsistency, construction, relies on","step 7, step 8",wrong,"geometric, direct lookup",
hedgehog,qID-12,A,3.704,S2_IN2,0.0,0,8,Which step is wrong? [12],step 8 bc not enough information for alt-int angles,"inconsistency, construction, relies on",step 8,wrong,"geometric, direct lookup",
hedgehog,qID-13,A,33.861,S2_IN2,0.0,0,8,Describe reasoning [13],doesn't understand why the angles are being defined with CPCTC so not really sure where the mistake is,"relies on, inconsistency, construction",step 8,wrong,geometric,
hedgehog,qID-1,A,9.805,S2_IN2,0.0,0,8,enough info...Alternate Interior Angles (Converse) (step 8) bw steps 2 and 3? [1],didn't vocalize reasoning,construction,"step 1, step 2",unknown,unknown,
hedgehog,qID-2,A,35.11,S2_IN2,1.0,0,8,conclude <MYZ congruent to <MWX? [2],not the same angles,"tick marks, construction",step 8,right,"geometric, direct lookup",
lemur,qID-2,B,91.342,P1,1.0,0,0,,,,,,,
lemur,qID-3,B,21.889,P1,1.0,0,0,,,,,,,
lemur,qID-1,B,22.821,P1,1.0,0,0,,,,,,,
lemur,qID-3,B,13.311,P2,1.0,0,0,,,,,,,
lemur,qID-2,B,14.527,P2,1.0,0,0,,,,,,,
lemur,qID-1,B,15.714,P2,1.0,0,0,,,,,,,
lemur,qID-1,B,48.085,P7,0.0,0,0,,,,,,,
lemur,qID-11,B,20.986,P7,1.0,0,0,,,,,,,
lemur,qID-12,B,21.444,P7,1.0,0,0,,,,,,,
lemur,qID-13,B,14.856,P7,0.0,0,0,,,,,,,
lemur,qID-1,B,36.624,P6,1.0,0,0,,,,,,,
lemur,qID-1,B,18.916,P5,0.0,0,0,,,,,,,
lemur,qID-1,B,28.83,P3,0.0,0,0,,,,,,,
lemur,qID-1,B,8.354,P4,1.0,0,0,,,,,,,
lemur,qID-0,B,126.372,S1_IN2,1.0,0,1,,,,,,,
lemur,qID-11,B,70.499,S1_IN2,1.0,0,1,Is there a mistake? [11],AAS is the wrong reason to use,"construction, all proof text",,right,geometric,
lemur,qID-12,B,11.148,S1_IN2,1.0,0,1,Which step is wrong? [12],step 5,"construction, all proof text",,right,geometric,
lemur,qID-13,B,28.56,S1_IN2,0.0,0,1,Describe reasoning [13],should use SAS or SSA instead of AAS,,,wrong,geometric,doesn't realize SSA is not congruence theorem or that SAS doesn't work here
lemur,qID-1,B,69.256,S1_IN2,1.0,0,1,enough info...Reflexive Property (step 4) bw steps 1 and 2? [1],not same # ticks,"construction, tick marks",,right,"geometric, direct lookup",
lemur,qID-2,B,16.415,S1_IN2,1.0,0,1,conclude KL congruent to KM? [2],"MK is the same line as MK, unsure if there's enough proof.",all proof text,,right,"geometric, guess",
lemur,qID-0,B,194.926,S1_C1,1.0,0,2,,,,,,,
lemur,qID-11,B,1.274,S1_C1,3.0,0,2,Is there a mistake? [11],everything seemed correct,"reason definition, construction, all proof text",,right,geometric,
lemur,qID-3,B,84.706,S1_C1,0.0,0,2,enough info...SAS Triangle Congruence (step 5) bw steps 3 and 4? [3],thought vertical angles had already been established,"construction, reason definition",,wrong,geometric,thought enough reqs were met for SAS
lemur,qID-2,B,41.814,S1_C1,1.0,0,2,enough info...Vertical Angles Theorem (step 4) bw steps 1 and 2? [2],wasn't sure,construction,,,guess,didn't know that intersecting vert angles could be applied as long as there are intersecting lines
lemur,qID-0,B,52.722,S1_IN1,1.0,0,3,,,,,,,
lemur,qID-11,B,23.377,S1_IN1,1.0,0,3,Is there a mistake? [11],"no interior angle is defined before using SAS, should use SSS instead","all proof text, construction",,right,geometric,
lemur,qID-12,B,6.404,S1_IN1,1.0,0,3,Which step is wrong? [12],no interior angle is defined before using SAS,"all proof text, construction",,right,geometric,
lemur,qID-13,B,13.785,S1_IN1,0.0,0,3,Describe reasoning [13],thinks reason should be changed from SAS to SSS,construction,,wrong,geometric,doesn't realize reflexive step is needed for SSS
lemur,qID-2,B,14.838,S1_IN1,1.0,0,3,conclude BA congruent to CB? [2],not same number of tick marks,"construction, tick marks",,right,"geometric, direct lookup",
lemur,qID-3,B,83.932,S1_IN1,0.0,0,3, conclude <DBA congruent to <BCD? [3],if the triangles are congruent the 2 angles are congruent,"construction, earlier proof steps (text)",,wrong,geometric,misuse of CPCTC
lemur,qID-0,B,142.034,S1_IN3,1.0,0,4,,,,,,,
lemur,qID-11,B,27.86,S1_IN3,0.0,0,4,Is there a mistake? [11],"thinks def quad = def rect and that there is no mistake, was confused about why angle N didn't have a 90 degree tick","tick marks, construction, all proof text",,wrong,geometric,thinks def quad = rect
lemur,qID-3,B,10.755,S1_IN3,1.0,0,4,conclude KN congruent to ML? [3],same # ticks,tick marks,,right,"geometric, direct lookup",
lemur,qID-0,B,80.946,S1_C2,1.0,0,5,,,,,,,
lemur,qID-11,B,102.322,S1_C2,3.0,0,5,Is there a mistake? [11],checked over proof and convinced everything is correct,"construction, reason definition, all proof text",,right,geometric,
lemur,qID-3,B,93.552,S1_C2,1.0,0,5,enough info...Congruent Adjacent Angles at step 5? [3],enough info to apply cong adj angles knowing that lines are perpendicular. wasn't confident in answer,"statement text, construction",,right,"geometric, guess",
lemur,qID-4,B,46.425,S1_C2,1.0,0,5,enough info...ASA at step 7? [4],"all reqs for ASA are met, not confident in answer","construction, earlier proof steps (text), tick marks",,right,geometric,
lemur,qID-0,B,98.684,S2_IN1,1.0,0,6,,,,,,,
lemur,qID-11,B,58.742,S2_IN1,0.0,0,6,Is there a mistake? [11],"thought there wasn't enough info to use ASA, accidentally selected no mistake","construction, all proof text",,wrong,geometric,
lemur,qID-2,B,24.558,S2_IN1,0.0,0,6,conclude tLNU congruent to tUQL? [2],"not enough info to prove congruent because thought there was an issue with ASA, picked Yes",,,wrong,geometric,
lemur,qID-0,B,102.796,S2_IN2,1.0,0,7,,,,,,,
lemur,qID-11,B,31.705,S2_IN2,1.0,0,7,Is there a mistake? [11],"thought not enough info to use SAS, but was very unsure","reason definition, construction, all proof text",,wrong,"geometric, guess",
lemur,qID-12,B,5.369,S2_IN2,0.0,0,7,Which step is wrong? [12],step 6 because of SAS,,,wrong,"geometric, guess",
lemur,qID-13,B,17.446,S2_IN2,0.0,0,7,Describe reasoning [13],verbally expressed that they were confused and didn't describe how to correct the proof,,,wrong,guess,
lemur,qID-1,B,42.601,S2_IN2,1.0,0,7,enough info...Alternate Interior Angles (Converse) (step 8) bw steps 2 and 3? [1],not enough info to prove parallel,earlier proof steps (text),,right,geometric,
lemur,qID-2,B,11.198,S2_IN2,1.0,0,7,conclude <MYZ congruent to <MWX? [2],bc triangles aren't congruent the angles cannot be proven congruent,"earlier proof steps (text), construction",,wrong,geometric,
lemur,qID-0,B,169.228,S2_C2,1.0,0,8,,,,,,,
lemur,qID-11,B,2.498,S2_C2,0.0,0,8,Is there a mistake? [11],"lost track of the number of sides and angles that were established to be congruent, thought there wasn't enough info","construction, all proof text",,wrong,geometric,
lemur,qID-12,B,4.841,S2_C2,0.0,0,8,Which step is wrong? [12],step 9,,,wrong,geometric,
lemur,qID-13,B,60.805,S2_C2,0.0,0,8,Describe reasoning [13],thought there wasn't enough info for SAS by step 9,"construction, all proof text",,wrong,geometric,
lemur,qID-1,B,13.475,S2_C2,1.0,0,8,enough info...SAS Triangle Congruence (step 9) bw steps 7 and 8? [1],can't move step 9 before step 8 bc step 8 is one of the sides for SAS,earlier proof steps (text),,right,geometric,
lemur,qID-2,B,23.715,S2_C2,1.0,0,8,conclude <BAF congruent to <DCB? [2],very different angles on construction,construction,,right,"geometric, direct lookup",
lion,qID-2,B,90.235,P1,1.0,0,0,,,,,,,
lion,qID-1,B,41.16,P1,0.0,0,0,,,,,,,
lion,qID-3,B,12.988,P1,1.0,0,0,,,,,,,
lion,qID-3,B,12.908,P2,1.0,0,0,,,,,,,
lion,qID-1,B,59.931,P2,1.0,0,0,,,,,,,
lion,qID-2,B,17.985,P2,1.0,0,0,,,,,,,
lion,qID-1,B,52.229,P7,1.0,0,0,,,,,,,
lion,qID-11,B,29.257,P7,0.0,0,0,,,,,,,
lion,qID-12,B,8.153,P7,1.0,0,0,,,,,,,
lion,qID-13,B,11.023,P7,0.0,0,0,,,,,,,
lion,qID-1,B,10.773,P3,1.0,0,0,,,,,,,
lion,qID-1,B,19.169,P5,1.0,0,0,,,,,,,
lion,qID-1,B,29.731,P6,0.0,0,0,,,,,,,
lion,qID-1,B,32.418,P4,1.0,0,0,,,,,,,
lion,qID-0,A,352.308,S1_IN2,1.0,0,1,,,,,,,
lion,qID-11,A,1.779,S1_IN2,1.0,0,1,Is there a mistake? [11],never established that corner angles are same,"inconsistency, all proof text, construction",step 5,right,"geometric, direct lookup",
lion,qID-12,A,2.752,S1_IN2,1.0,0,1,Which step is wrong? [12],step 5 bc AAS is wrong,earlier proof steps (text),step 5,right,geometric,
lion,qID-13,A,1.526,S1_IN2,1.0,0,1,Describe reasoning [13],add step for < bisector and use SAS to solve,"construction, tick marks","step 1, step 2",right,geometric,
lion,qID-2,A,1.981,S1_IN2,1.0,0,1,conclude KL congruent to KM? [2],"no, bc hypotenuse is always going to be bigger",construction,step 1,right,geometric,
lion,qID-1,A,27.417,S1_IN2,1.0,0,1,enough info...Reflexive Property (step 4) bw steps 1 and 2? [1],"yes, line is always equal to itself",construction,step 2,right,geometric,
lion,qID-0,A,95.302,S1_IN3,1.0,0,2,,,,,,,
